18520	8	0.4457916
12985	8	0.39778525
18049	8	0.5826472
16261	8	0.47803712
14284	8	0.6180363
16240	8	0.56645316
10819	8	0.2439321
17236	8	0.11746244
14797	8	0.058060355
15916	8	0.48608685
18802	8	0.8450297
18820	8	0.7551272
15187	8	0.2752636
18901	8	0.502582
18967	8	0.81792855
18925	8	0.6628069
18931	8	0.36116114
19039	8	0.7379495
18919	8	0.59621394
10531	8	0.36663094
19180	8	0.6406463
18583	8	0.5824988
18871	8	0.80128753
19012	8	0.6849358
17254	8	0.03219237
19066	8	0.05459975
13777	8	0.61491495
16681	8	0.54740584
10603	8	0.45645994
17653	8	0.13102354
18787	8	0.7671471
14701	8	0.48020643
17716	8	0.6891257
18805	8	0.5542083
19618	8	0.34313372
17278	8	0.67391264
15667	8	0.4219336
18700	8	0.5826472
19663	8	0.5841665
19738	8	0.6978754
18877	8	0.38453966
17551	10	0.628258
18430	10	0.44746763
15535	10	0.76269466
17581	10	0.5896264
15040	10	0.7759465
18298	10	0.4926545
18550	10	0.76269466
11434	10	0.64331895
18556	10	0.54328024
18379	10	0.57132506
14599	10	0.5845416
16897	10	0.54105496
18574	10	0.43273205
17803	10	0.5652679
17029	10	0.027503194
17602	10	0.7072432
17650	10	0.3023924
15997	10	0.53712046
14434	10	0.5845416
11167	10	0.4393618
18520	10	0.63454163
12985	10	0.14065589
18049	10	0.35337383
15475	10	0.3186683
16261	10	0.69263923
14284	10	0.23640384
19738	10	0.5737928
16963	10	0.6821054
19183	10	0.79378194
18610	10	0.060551003
16240	10	0.5294476
17236	10	0.22947115
14797	10		inf
18817	10	0.57600975
18802	10	0.8352264
18820	10	0.7793042
18922	10	0.6858688
18967	10	0.52976716
18925	10	0.3824533
18931	10	0.49337015
17620	10	0.6446489
19039	10	0.7138394
18919	10	0.54896855
19180	10	0.4515209
18583	10	0.72192985
18871	10	0.5292737
19162	10	0.4365607
19012	10	0.76269466
17254	10	0.35305494
13777	10	0.6936005
16681	10	0.09633171
18082	10	0.73239714
18787	10	0.5724551
10894	10	0.036403738
17149	10	0.68804145
17716	10	0.80659527
19618	10	0.6111043
17278	10	0.7170867
15667	10	0.6694502
11323	10	0.434772
18700	10	0.36131176
19663	10	0.36094937
18805	10	0.7496155
16168	10	0.031310458
18877	10	0.7358688
14599	11		inf
19489	11		inf
17581	11	0.03373448
16897	11	0.0
17602	11	0.03373448
17236	11	0.052682877
12985	11	0.04225775
15709	11	0.092964165
16681	11		inf
13777	11	0.056261502
14797	11	0.06008012
14800	11	0.0
17596	11		inf
19183	11		inf
19738	11		inf
14701	11		inf
18805	11	0.03373448
18877	11		inf
17581	12	0.783457
18430	12	0.42370605
15163	12	0.3540511
14833	12	0.3378464
15535	12	0.65758234
15040	12	0.42323592
18550	12	0.35118577
11434	12	0.62155807
18556	12	0.5442173
18379	12	0.34949565
14599	12	0.7471465
16897	12	0.29986218
17803	12	0.46248284
17758	12	0.6493026
17602	12	0.50019747
17650	12	0.52316093
15997	12	0.73269874
18598	12	0.040215425
11167	12	0.016397448
15037	12	0.46708044
18520	12	0.3223729
12985	12	0.39489445
15475	12	0.27546164
16261	12	0.4518301
14284	12	0.4920665
15709	12	0.12220634
16963	12	0.6064159
16681	12	0.6171229
14002	12	0.12285552
18082	12	0.088729374
12385	12	0.593378
18610	12	0.43884465
16240	12	0.4182859
10819	12	0.33195186
14794	12		inf
17236	12	0.5755652
14800	12	0.5437873
18817	12	0.6290952
18802	12	0.6830514
18820	12	0.674818
15187	12	0.19646783
18967	12	0.63993347
18925	12	0.5810364
18931	12	0.6293904
17620	12	0.5457035
14767	12	0.5296777
18919	12	0.46206743
19180	12	0.5211496
19183	12	0.41968757
18583	12	0.32250312
18871	12	0.7758176
19012	12	0.45431927
17254	12	0.45087737
13777	12	0.75655645
10603	12	0.6213436
15916	12	0.32404542
19489	12	0.45203438
18787	12	0.6786219
10894	12	0.113918535
17149	12	0.36290845
19288	12	0.37214106
19618	12	0.5151084
15667	12	0.3901107
11323	12	0.26480767
18700	12	0.5906012
18805	12	0.5165895
16168	12	0.58228445
19738	12	0.7331931
18877	12	0.66632175
18298	13	0.5710027
17551	13	0.4995971
18430	13	0.57312506
15163	13	0.38536748
17029	13	0.18164745
14794	13	0.44415793
17581	13	0.32430086
15040	13	0.47161233
18550	13	0.20261976
11434	13	0.5199497
18556	13	0.6616819
18379	13	0.46176133
14599	13	0.35398823
16897	13	0.19898412
18574	13	0.24847528
18229	13	0.35623252
17803	13	0.5710027
17602	13	0.32756454
17596	13	0.5063673
14434	13	0.5063673
18598	13	0.028257985
11167	13	0.40012285
18520	13	0.5526815
12985	13	0.20295078
18049	13	0.09634377
15475	13	0.17299697
16261	13	0.5576607
14284	13	0.50738806
15709	13	0.051697798
16963	13	0.5001862
14002	13	0.3376595
16240	13	0.2951596
18238	13	0.3527781
17236	13	0.07592433
14797	13	0.028373964
18817	13	0.5198467
18802	13	0.6265619
18820	13	0.5424659
15187	13	0.08685125
18922	13	0.53633004
18967	13	0.3843252
18925	13	0.69593924
18931	13	0.5710027
17620	13	0.10373904
14767	13	0.18869455
19039	13	0.5082507
18919	13	0.4404418
19180	13	0.58291084
19183	13	0.4852083
18583	13	0.54342186
18871	13	0.5534438
19162	13	0.29116166
19012	13	0.42442268
17254	13	0.0
13777	13	0.5567061
15916	13	0.6183948
18787	13	0.19988477
10894	13	0.005638864
17116	13	0.29365742
17716	13	0.5576607
19618	13	0.432605
17278	13	0.50702596
15667	13	0.33553645
11323	13	0.22334181
18700	13	0.39197022
18805	13	0.42528355
19738	13	0.35045606
18877	13	0.44138277
12550	17	0.38437405
17551	17	0.03717768
15040	17	0.33133587
15163	17	0.20218138
15535	17	0.17063035
17581	17	0.36285672
18298	17	0.47097912
11434	17	0.3348142
18556	17	0.40634224
18379	17	0.22918619
14599	17	0.4677074
16897	17	0.34033668
18574	17	0.5685503
18229	17	0.23521698
17650	17	0.044702057
18787	17	0.3145893
18598	17	0.017931435
11167	17	0.22800316
15037	17	0.0
18520	17	0.4038517
12985	17	0.28712732
18049	17	0.23521698
15475	17	0.34414613
17029	17	0.1417908
16261	17	0.23521698
17719	17		inf
14002	17	0.23521698
18610	17	0.099921905
12385	17	0.19889826
16240	17	0.3288487
18238	17	0.25342283
14794	17	0.014963147
17236	17	0.07818371
14797	17		inf
18817	17	0.23521698
18802	17	0.32976165
18820	17	0.4205211
15187	17	0.22308189
18901	17	0.1417908
18922	17	0.39878282
18967	17	0.32976165
18925	17	0.38528246
18931	17	0.35918286
14767	17	0.009896481
19039	17	0.23521698
18919	17	0.3238961
10531	17	0.23521698
19180	17	0.33835167
19183	17	0.3689368
18583	17	0.3091096
18871	17	0.29567826
19012	17	0.38437405
13777	17	0.31541285
10603	17	0.47097912
10894	17	0.07208731
17716	17	0.1225246
19288	17	0.35889152
19618	17	0.22580463
17278	17	0.4677074
15667	17	0.19355032
18700	17	0.4677074
18805	17	0.634374
19738	17	0.16134994
17551	2	0.37805048
18430	2	0.29678243
14833	2	0.35267228
15535	2	0.26335043
17581	2	0.45348522
15040	2	0.36327514
18550	2	0.001967933
11434	2	0.5624221
18556	2	0.49923697
14599	2	0.3667566
16897	2	0.14540263
18574	2	0.32148305
18229	2	0.32286495
17803	2	0.30036035
17602	2	0.30036035
18802	2	0.64262605
11167	2	0.30036035
18700	2	0.4179134
18520	2	0.08847153
12985	2	0.083354786
18049	2	0.06454243
15475	2	0.10217409
17029	2	0.123981886
16261	2	0.30036035
14284	2	0.2174
15709	2	0.0
16963	2	0.27668425
18610	2	0.06454243
16240	2	0.054552805
18238	2	0.3480384
17236	2	0.08427983
14797	2	0.022882065
18817	2	0.26829192
18820	2	0.54705954
18901	2	0.29828253
18967	2	0.5553417
18931	2	0.61812615
14767	2	0.0
18919	2	0.22171155
19180	2	0.62879324
19183	2	0.4152763
18583	2	0.50194377
18871	2	0.4375782
19012	2	0.26335043
17254	2	0.24764992
13777	2	0.4967122
10603	2	0.1706286
19489	2	0.10217409
18787	2	0.30036035
14701	2	0.06454243
17149	2	0.10420271
19618	2	0.13644546
15667	2	0.08229261
11323	2	0.10217409
19663	2	0.10807723
19738	2	0.3950627
18877	2	0.55783975
17551	3	0.25901568
18430	3	0.701268
15163	3	0.34514317
15535	3	0.3477896
17581	3	0.46251494
15040	3	0.7339913
18931	3	0.80781674
11434	3	0.8637995
18556	3	0.82929474
18379	3	0.2631149
14599	3	0.05574533
16897	3	0.41298956
18574	3	0.5717492
18229	3	0.5717492
17758	3	0.5717492
17650	3	0.4331171
15997	3	0.49884415
11167	3	0.43749243
15037	3	0.07717178
18520	3	0.38079026
12985	3	0.31474343
15475	3	0.35571724
17029	3	0.34814054
16261	3	0.5735953
14284	3	0.5399807
15709	3		inf
18805	3	0.34514317
17719	3	0.033500813
14002	3	0.5717492
18610	3	0.37005687
16240	3	0.33477163
10819	3	0.39397556
18238	3	0.8637995
17236	3	0.49603772
18817	3	0.5294426
14800	3	0.05574533
18802	3	0.8637995
18820	3	0.8637995
15187	3	0.34652302
18967	3	0.7827131
18925	3	0.60702646
17368	3	0.15751727
17620	3	0.5717492
19039	3	0.536659
18919	3	0.5342969
19180	3	0.6431778
19183	3	0.8035714
18583	3	0.44075844
18871	3	0.5399036
19012	3	0.48776025
17254	3	0.4685113
13777	3	0.6185231
16681	3	0.3508164
10603	3	0.49142653
15916	3	0.65122336
18082	3	0.3217492
10894	3	0.07087018
17716	3	0.4969521
19618	3	0.63700193
17278	3	0.43739504
15667	3	0.4206466
11323	3	0.35460135
18700	3	0.68924284
19738	3	0.56396264
18877	3	0.532788
17551	4	0.040976427
18430	4	0.49711844
15163	4	0.06038073
15535	4	0.58446646
18238	4	0.370188
15040	4	0.049877685
18298	4	0.3581391
18550	4	0.41254577
11434	4	0.7763258
18556	4	0.7391451
16897	4	0.032280646
18229	4	0.03442046
18520	4	0.313178
17650	4	0.09784571
15997	4	0.33458
14434	4	0.0274835
11167	4	0.060823992
15037	4	0.08928018
12985	4	0.0292398
18820	4	0.7481574
15475	4	0.34301195
17029	4	0.063806325
16261	4	0.2653368
14284	4	0.09873526
15709	4		inf
16963	4	0.027342869
14002	4	0.45034805
15367	4	0.0
16240	4	0.043359704
17236	4	0.09860688
14797	4		inf
18817	4	0.43758675
18802	4	0.60091317
18922	4	0.44829836
18967	4	0.6417388
18925	4	0.14441043
18931	4	0.27196303
17653	4	0.08335574
19039	4	0.3978529
18919	4	0.5132082
19180	4	0.44472733
19183	4	0.41399544
18583	4	0.5035134
18871	4	0.5624814
19012	4	0.040340904
13777	4	0.6784358
10603	4	0.3381
17716	4	0.38696027
19288	4	0.33663017
15667	4	0.08594043
11323	4	0.32274473
18700	4	0.2647961
18805	4	0.57614887
19738	4	0.53283733
18877	4	0.6055571
17551	16	0.24224693
18430	16	0.3229311
15163	16	0.029941378
18556	16	0.3642572
17581	16	0.14896804
18550	16	0.12228891
11434	16	0.573623
16897	16	0.40378153
18229	16	0.07518841
17803	16	0.5701482
17650	16	0.44105282
18598	16	0.03561137
11167	16	0.047194038
15037	16	0.10845943
18520	16	0.35924867
12985	16	0.08810805
10603	16	0.5874767
15475	16	0.16608344
16963	16	0.17243339
18931	16	0.3356102
18610	16	0.10108675
16240	16	0.33139282
14794	16	0.20214763
17236	16	0.32667536
14797	16	0.07040013
18802	16	0.4974049
18820	16	0.105999865
18583	16	0.3487122
18967	16	0.4290403
18925	16	0.10280004
14767	16	0.10643172
19039	16	0.49178854
18919	16	0.20124419
10531	16	0.019715507
19180	16	0.5169497
19183	16	0.41095644
19012	16	0.024568262
17149	16	0.37538302
13777	16	0.41309595
14701	16	0.17351076
17116	16	0.10954107
17716	16	0.09243827
19618	16	0.40350676
17278	16	0.40954107
15667	16	0.54842013
18700	16	0.5874767
19738	16	0.05381803
18877	16	0.126206
18430	0	0.71534765
18379	0	0.31675667
14833	0	0.0388799
15535	0	0.27057108
15040	0		inf
18550	0	0.31675667
11434	0	0.47441
18556	0	0.09413783
16897	0	0.08814545
18574	0	0.3820143
18229	0	0.3254119
17803	0	0.095393196
14284	0	0.27885994
17602	0	0.3890307
17650	0	0.06576779
14434	0	0.18432005
11167	0	0.04304474
15037	0	0.0
12985	0	0.06973218
18049	0	0.05663385
18802	0	0.6804675
17029	0	0.31515035
16261	0	0.073602304
15709	0	0.0
16963	0	0.12797931
17719	0	0.050416984
15367	0		inf
18925	0	0.28412786
16240	0	0.09149612
10819	0	0.40912786
18238	0	0.09993278
14794	0	0.6320143
17236	0	0.065152176
14797	0	0.21096592
18817	0	0.03855603
18820	0	0.5635491
15187	0	0.060527027
17254	0	0.06436918
18967	0	0.41273576
19039	0	0.2985574
18919	0	0.23918372
19183	0	0.48046175
18583	0	0.096221365
18871	0	0.27313825
19012	0	0.04340058
13777	0	0.0
16681	0	0.085975915
10603	0	0.08000685
15916	0	0.07514792
18787	0	0.102308795
10894	0	0.27087045
17149	0	0.11388435
19618	0	0.053333525
17278	0	0.013827285
15667	0	0.6320143
11323	0	0.06720433
18700	0	0.31675667
19663	0		inf
18805	0	0.26810378
19738	0	0.23651451
18877	0	0.3254119
18430	5	0.5069159
15163	5	0.040120073
15535	5	0.69976324
17581	5	0.48784193
15040	5	0.12979805
18298	5	0.4303671
18550	5	0.659712
11434	5	0.39179197
18556	5	0.6363996
18379	5	0.3275163
14599	5	0.25676006
16897	5	0.32594284
18574	5	0.3315626
18229	5	0.1591751
17803	5	0.55598253
17602	5	0.50312984
17650	5	0.029077897
15997	5	0.50011605
14434	5	0.29989728
11167	5	0.06640347
15037	5	0.1869569
18520	5	0.13404602
12985	5	0.34304193
18049	5	0.57751626
15475	5	0.3275163
17029	5	0.25950077
16261	5	0.4450412
14284	5	0.18901639
15709	5		inf
16963	5	0.53270936
14002	5	0.41727597
18610	5	0.0
16240	5	0.42381394
10819	5	0.0
18238	5	0.7019785
14794	5	0.02183871
17236	5	0.30374905
14797	5		inf
18817	5	0.74085045
18802	5	0.67498666
18820	5	0.6045282
15187	5		inf
18967	5	0.69545156
18925	5	0.7183918
17368	5	0.0
18931	5	0.54142165
14767	5	0.041160934
19039	5	0.5948213
18919	5	0.6796097
19012	5	0.46804595
19180	5	0.15918861
18583	5	0.5430051
18871	5	0.6363996
17254	5	0.79546356
13777	5	0.6113219
10603	5	0.57751626
17653	5	0.13686022
15916	5	0.4654116
14701	5	0.3275163
19489	5	0.09307337
18787	5	0.34503826
10894	5	0.2752342
17149	5	0.72288746
17116	5	0.50409424
17716	5	0.65198416
19288	5	0.09187571
19618	5	0.27290633
17278	5	0.30983335
15667	5	0.33538315
11323	5	0.0644484
18700	5	0.50717676
19663	5	0.31515256
18805	5	0.54907084
16168	5	0.33538315
19738	5	0.5415261
18877	5	0.5424754
18430	6	0.38367113
18520	6	0.124457985
14833	6	0.03491642
17581	6	0.08155081
15040	6	0.32895875
18550	6	0.053971246
11434	6	0.4120517
18556	6	0.3004551
18379	6	0.08960483
16897	6	0.33637568
18574	6	0.4491263
19183	6	0.24672583
17602	6	0.2322823
11167	6	0.18576446
15037	6	0.05285465
12985	6	0.26991168
15475	6	0.052688133
17029	6	0.04608497
16261	6	0.044835977
15709	6	0.04206122
18802	6	0.47387597
14002	6	0.15793237
16240	6	0.12721382
17236	6	0.13125739
14797	6	0.03491642
14800	6	0.09337051
18817	6	0.37608272
18820	6	0.23301357
18922	6	0.3356902
18967	6	0.30124107
17368	6	0.1682385
18931	6	0.23504086
17620	6	0.038132977
14767	6	0.03491642
18919	6	0.11698784
19180	6	0.37700576
18583	6	0.041925732
18871	6	0.32895875
19012	6	0.278738
17254	6	0.08974246
13777	6	0.44433853
16681	6	0.042205855
10603	6	0.0820613
18082	6	0.07024582
18787	6	0.05994161
10894	6	0.03419987
17149	6	0.105353706
19738	6	0.1557248
17716	6	0.074710526
19288	6	0.120308146
17278	6	0.09937878
15667	6	0.29141408
11323	6	0.06957212
18700	6	0.1749777
18805	6	0.116272144
18877	6	0.1334064
18430	9	0.48009983
15163	9	0.25562033
14833	9	0.23091267
18556	9	0.58433914
17581	9	0.6111108
15040	9	0.47218347
18550	9	0.17033766
11434	9	0.75803113
18379	9	0.6111108
14599	9	0.18735619
16897	9	0.051112246
18919	9	0.1330281
17803	9	0.6111108
17650	9	0.6111108
15997	9	0.385791
15037	9	0.09023653
18520	9	0.07813007
12985	9	0.25759453
18049	9	0.12745303
15475	9	0.047554266
17029	9	0.2043419
14284	9	0.39047852
14002	9		inf
16240	9	0.06600121
18238	9	0.11821763
17236	9	0.26832348
14800	9	0.04919915
18817	9	0.5155779
18802	9	0.76048696
18820	9	0.6139415
18967	9	0.76048696
18931	9	0.24707268
17620	9	0.25562033
14767	9	0.0
19039	9	0.44374248
19180	9	0.676404
19183	9	0.31166658
18583	9	0.41702875
18871	9	0.22194254
19012	9	0.60273594
17254	9	0.6111108
19066	9	0.27452838
13777	9	0.4949684
10603	9	0.15603173
17653	9	0.27452838
10894	9	0.04963373
17149	9	0.016278867
17716	9	0.7554208
19618	9	0.40765136
17278	9	0.6819385
15667	9	0.79546005
18700	9	0.24160191
18805	9	0.25562033
18877	9	0.40551054
18430	15	0.42963836
19738	15	0.047646444
19618	15	0.077682704
18550	15	0.17381908
11434	15	0.5291383
18556	15	0.20966761
16897	15	0.2935894
17758	15	0.03546484
17602	15	0.2701615
17650	15	0.02771417
17254	15	0.09662267
18598	15	0.024775783
15037	15	0.0029998145
18520	15	0.018382771
12985	15	0.039221633
15475	15	0.067153715
17029	15	0.07350088
16261	15	0.0
14284	15	0.04707456
16963	15	0.08418337
14002	15	0.23800065
12385	15	0.080209725
16240	15	0.20349401
17236	15	0.0
14797	15		inf
18817	15	0.15297008
18802	15	0.3632869
18820	15	0.18996108
15187	15	0.09033113
18922	15	0.055640828
18967	15	0.40380922
18925	15	0.34038872
17368	15	0.10551905
18919	15	0.055640828
10531	15	0.23800065
19180	15	0.5209859
19183	15	0.4272437
18583	15	0.055212986
18871	15	0.058256507
19012	15	0.2633545
13777	15	0.5807234
15916	15	0.019692674
19489	15	0.012921908
18787	15	0.34535322
15667	15	0.6448867
11323	15	0.10746544
18805	15	0.24529585
19663	15	0.0168842
16168	15	0.04721977
18877	15	0.068171896
15916	14	0.03354721
14833	14	0.027105574
15535	14	0.26808387
17581	14	0.19621304
15040	14	0.55228007
18298	14	0.19387037
18550	14	0.21654125
11434	14	0.63562876
18556	14	0.33218715
18379	14	0.24915726
17620	14	0.36525926
16897	14	0.5660362
18574	14	0.18967448
18229	14	0.5294667
17803	14	0.06512715
17758	14	0.28395757
17602	14	0.1977982
17650	14	0.18418808
14434	14	0.2470016
18598	14	0.046935126
11167	14	0.041270573
12985	14	0.17477266
18049	14	0.45279285
15475	14	0.30216214
17029	14	0.2556567
14284	14	0.29264614
15709	14	0.47232494
16963	14	0.3230733
14002	14	0.15744388
12385	14	0.58479434
18610	14	0.14802931
16240	14	0.3766037
10819	14	0.1184925
17236	14	0.23099503
14797	14	0.10743504
18817	14	0.49998403
18802	14	0.5228753
18820	14	0.58947283
15187	14	0.42483744
19663	14	0.21307062
18922	14	0.48887593
18967	14	0.46851924
18925	14	0.46535128
18931	14	0.27324316
19039	14	0.40913573
18919	14	0.50026464
19180	14	0.34854499
19183	14	0.6561063
18583	14	0.33752182
18871	14	0.5049529
17596	14	0.25976467
19012	14	0.36322716
17254	14	0.3814801
19066	14	0.04899393
13777	14	0.3836091
16681	14	0.33389306
18082	14	0.11911111
19489	14	0.33286607
18787	14	0.31179503
10894	14	0.21185493
17149	14	0.050245274
17116	14	0.54650486
19288	14	0.32970572
19618	14	0.40776265
17278	14	0.3076935
15667	14	0.21872433
11323	14	0.10695768
18700	14	0.4557265
18805	14	0.261894
16168	14	0.17882799
19738	14	0.36342737
18877	14	0.47035387
